DIST,CODE,DATE_,TIME,RACE,SEX,LATINO,AGE,WOUND,FATAL,OFFICER_INVOLVED,OFFENDER_INJURED,OFFENDER_DECEASED,LOCATION
39,416,2021-09-22,1:14:00,B,M,0,55,Chest,1,N,N,N,1700 BLOCK SAINT PAUL ST
39,111,2021-09-23,20:07:00,B,M,0,29,Multiple,1,N,N,N,3500 BLOCK N 21ST ST
39,401,2021-09-25,18:30:00,B,F,0,32,Multiple,0,N,N,N,3100 BLOCK HENRY AVE
39,111,2021-09-25,18:33:00,B,M,0,39,Multiple/Head,1,N,N,N,2700 BLOCK N 26TH ST
39,111,2021-09-25,18:33:00,B,M,0,52,Arm,0,N,N,N,2700 BLOCK N 26TH ST
39,111,2021-09-25,18:33:00,B,M,0,38,Leg,0,N,N,N,2700 BLOCK N 26TH ST
39,3302,2021-11-16,19:33:00,B,F,0,60,Head,0,N,N,N,1500 BLOCK W ALLEGHENY AVE
39,3010,2021-09-29,15:35:00,B,M,0,19,Abdomen,0,N,N,N,2800 BLOCK N BAILEY ST
39,111,2021-09-30,0:15:00,B,M,0,37,Wrist,0,N,N,N,1900 BLOCK Hunting Park Ave
39,111,2021-09-30,0:15:00,B,M,0,33,Multiple/Head,1,N,N,N,1900 BLOCK W HUNTING PARK AVE
39,111,2021-09-30,19:59:00,B,M,0,18,Multiple,1,N,N,N,1500 BLOCK W Lehigh Ave
39,111,2021-09-30,19:59:00,B,F,0,12,Multiple,0,N,N,N,1500 BLOCK W Lehigh Ave
39,111,2021-09-30,15:59:00,B,M,0,31,Arm,0,N,N,N,1500 BLOCK W Lehigh Ave
39,401,2021-10-04,17:51:00,B,M,0,28,Multiple,0,N,N,N,2800 BLOCK N 26TH ST
39,401,2021-10-04,17:51:00,B,M,0,25,Ankle,0,N,N,N,2800 BLOCK N 26TH ST
39,401,2021-10-05,10:24:00,B,M,0,45,Leg,0,N,N,N,3700 BLOCK N BOUVIER ST
39,3412,2021-10-06,20:38:00,B,M,0,52,Head,0,N,N,N,3000 BLOCK N 22ND ST
39,111,2021-10-08,9:03:00,B,M,0,13,Chest,1,N,N,N,3100 BLOCK N JUDSON ST
39,111,2021-10-09,22:19:00,B,M,0,22,Abdomen,1,N,N,N,3700 BLOCK GERMANTOWN AVE
39,401,2021-10-10,3:09:00,B,M,0,17,Hand,0,N,N,N,3700 BLOCK N BROAD ST
39,401,2021-10-13,17:50:00,B,M,0,35,Multiple,0,N,N,N,3700 BLOCK N 15TH ST
39,401,2021-10-14,1:50:00,B,M,0,25,Hand,0,N,N,N,1700 BLOCK W ALLEGHENY AVE
39,401,2021-10-14,20:20:00,B,M,0,33,Leg,0,N,N,N,3100 BLOCK N 32ND ST
39,111,2021-10-14,20:31:00,B,M,0,22,Multiple,1,N,N,N,1400 BLOCK W LYCOMING ST
39,111,2021-10-14,21:25:00,B,M,0,23,Multiple,0,N,N,N,1400 BLOCK W LYCOMING ST
39,401,2021-10-16,16:05:00,B,M,0,26,Leg,0,N,N,N,2900 BLOCK W ALLEGHENY AVE
39,401,2021-10-19,18:38:00,B,M,0,21,Chest,0,N,N,N,4200 BLOCK N 16TH ST
39,401,2021-10-19,23:49:00,B,M,0,37,Multiple,0,N,N,N,4100 BLOCK N BROAD ST
39,401,2021-10-22,16:37:00,B,M,0,52,Multiple,0,N,N,N,3300 BLOCK HENRY AVE
39,300,2021-10-23,3:50:00,B,M,0,36,Leg,0,N,N,N,3000 BLOCK STOKLEY ST
39,401,2021-10-25,10:09:00,B,M,0,23,Arm,0,N,N,N,2500 BLOCK W CLEARFIELD ST
39,401,2021-10-29,7:57:00,B,M,0,17,Multiple,0,N,N,N,1400 BLOCK W CAYUGA ST
39,111,2021-11-12,19:36:00,B,M,0,25,Chest,1,N,N,N,2400 BLOCK W CAMBRIA ST
39,401,2021-11-14,19:55:00,B,M,0,29,Multiple,0,N,N,N,BAMBREY / ALLEGHENY AVE
39,111,2021-11-14,20:24:00,B,M,0,42,Chest,1,N,N,N,3200 BLOCK DEFENSE TERR
39,401,2021-11-22,0:01:00,B,M,0,36,Multiple,0,N,N,N,1400 BLOCK W BUTLER ST
39,401,2021-11-27,21:12:00,B,M,0,30,Multiple,0,N,N,N,200 BLOCK W CHELTEN AVE
39,111,2021-11-29,18:05:00,B,M,0,25,Multiple,0,N,N,N,1400 BLOCK Erie Ave
39,401,2021-11-29,22:25:00,B,M,0,26,Head,0,N,N,N,3700 BLOCK N Broad St
39,401,2021-12-02,14:07:00,B,F,0,36,Multiple,0,N,N,N,3600 BLOCK N 21st Street
39,111,2021-12-02,19:14:00,W,M,1,21,Chest,1,N,N,N,Fox St & Roosevelt Expressway
39,111,2021-12-10,17:50:00,W,M,0,39,Head,1,N,N,N,3100 BLOCK N BROAD ST APT 3
39,401,2021-12-12,11:30:00,B,M,0,33,Multiple,0,N,N,N,1400 BLOCK W BRISTOL ST
39,1501,2021-12-13,23:38:00,B,M,0,25,Multiple,0,N,N,N,4400 BLOCK GERMANTOWN AVE
39,111,2021-12-14,11:34:00,B,M,0,27,Head,1,N,N,N,3200 BLOCK DEFENSE TERR
39,111,2021-12-15,18:36:00,W,M,1,57,Multiple/Head,1,N,N,N,4300 BLOCK N CARLISLE ST
39,111,2021-12-15,18:36:00,W,M,1,23,Arm,0,N,N,N,4300 BLOCK N CARLISLE ST
39,401,2021-12-16,18:40:00,B,M,0,57,Hand,0,N,N,N,4800 BLOCK WAYNE AVE
39,401,2021-12-22,18:00:00,B,M,0,32,Chest,0,N,N,N,2500 BLOCK WILLARD ST
39,401,2021-12-23,4:29:00,B,M,0,48,Multiple,0,N,N,N,4100 BLOCK N BROAD ST
39,401,2021-12-24,3:22:00,B,M,0,65,Back,0,N,N,N,2200 BLOCK W ALLEGHENY AVE
39,401,2021-12-24,19:40:00,B,M,0,35,Multiple,0,N,N,N,3300 BLOCK N 20TH ST
39,401,2021-12-31,20:35:00,B,M,0,30,Multiple,0,N,N,N,2700 BLOCK CHALMERS ST
